id,name,Status,Release_Date,Genre,Language,Director,Color,Censor_Details,Censor_Dates,Censor_Certificate_No,Runtime,Certification,Length_in_metres,Banner,Music_Company,Studio,Shooting_Location
7737302,Hum Hain Wonder Boys,Released,8 Apr 2016,Comedy,Hindi,Anil S. Mehta,{},{},Not Available.,Not Available.,Not Available.,U/A,0.0,Maruti Nandan Entertainment,"","",""
539462,Jaal,{},1 Jan 1967,"Drama, Action, Crime, Thriller",Hindi,Moni Bhattacharya,B,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,New World Pictures,"","",""
508129,Neela Aakash,{},1 Jan 1965,"Musical, Family Drama",Hindi,Rajendra Bhatia,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Kiron Productions,Saregama-HMV,"",""
505268,Saloni,{},1 Jan 1952,Family Drama,Hindi,J P Davani,B,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Good Luck Pictures,"","",""
507704,Rangeeli,{},1 Jan 1952,Social,Hindi,Najam Naqvi,B,{},Not Available.,Not Available.,Not Available.,NA,0.0,M & T Films,"","",""
538910,Baghdad,{},1 Jan 1952,Costume Drama,Hindi,Nanubhai Bhatt,B,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"","","",""
538471,Aankhen,{},1 Jan 1950,Family Drama,Hindi,Devendra Goel,B,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Goel Cine Corporation,Saregama-HMV,"",""
507183,Shaheed,{},1 Jan 1948,"Patriotic, Romance",Hindi,Ramesh Saigal,B,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Filmistan,"","",""
507990,Marigold: An Adventure in India,{},17 Aug 2007,Romance,English,Willard Carroll,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Adlabs Films Ltd|Becker Films international,Big Music,"",""
740328,Chal Bhaag,Released,13 Jun 2014,"Action, Comedy",Hindi,Prakash Saini,C,{},6 Jun 2014,DIL/2/122/2014,111 Minutes,U/A,0.0,Alimoh Films,Zee Music,"",""
540609,Zinda Laash,{},1 Jan 1932,"Romance, Family Drama",Hindi,P Attorny,B,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,New Theatres,"","",""
540604,Ziddi,{},1 Jan 1964,"Musical, Romance",Hindi,Pramod Chakravorty,B,{},Not Available.,Not Available.,Not Available.,NA,0.0,Pramod Films,"","",""
504312,Shri 420,{},1 Jan 1955,"Drama, Romance, Musical",Hindi,Raj Kapoor,B,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,R K Films,Saregama-HMV,"",""
507481,Rupaiya,{},1 Jan 1950,Comedy,Hindi,G P Pawar,B,{},Not Available.,Not Available.,Not Available.,NA,0.0,Vijay Chitra,"","",""
504145,Son Of Alladin,{},1 Jan 1939,Action,Hindi,Desai,B,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Paramount Films,"","",""
534539,Khuda Kay Liye,{},4 Apr 2008,Social,English,Shoaib Mansoor,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Shoman Production,"","",""
539227,Dushmani,{},19 Jan 1996,"Action, Romance",Hindi,Shekhar Kapur,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"",Saregama-HMV,"",""
55855,Vardi,{},6 Jan 1989,"Drama, Action, Crime",Hindi,Umesh Mehra,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"",T-Series,"",""
538473,Arjun,Released,10 May 1985,Action,Hindi,Rahul Rawail,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Cineyug Films Pvt Ltd,"","",""
525427,Yamla Pagla Deewana,Released,14 Jan 2011,"Comedy, Drama",Hindi,Samir Karnik,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Top Angle Productions,T-Series,,""
534284,English Babu Desi Mem,{},26 Jan 1996,"Romance, Musical, Costume Drama",Hindi,Pravin Nischal,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"",Tips Music Films,"",""
507613,Reshma Aur Shera,{},1 Jan 1971,"Drama, Romance",Hindi,Sunil Dutt,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"",Saregama-HMV,"",""
534842,Janwar,{},15 Apr 1983,"Drama, Action, Adventure",Hindi,Ali Raza,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"",Saregama-HMV,"",""
504335,Pran Jaye Par Vachan Na Jaye,{},1 Jan 1974,"Drama, Action, Musical, Crime",Hindi,Ali Raza,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"",Saregama-HMV,"",""
539970,Mother India,{},14 Feb 1957,"Social, Musical, Family Drama",Hindi,Mehboob Khan,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Mehboob Productions,"","",""
503985,Sunehri Toli,{},1 Jan 1939,Action,Hindi,Desai,B,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Paramount Pictures,"","",""
504239,Sinhaldweep Ki Sunderi,{},1 Jan 1937,Action,Hindi,K Desai,B,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Indian Liberty Films,"","",""
7991087,Dear Zindagi,Under Production,2017,Drama,Hindi,Gauri Shinde,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Dharma Productions Pvt. Ltd.|  Red Chillies Entertainment| Hope Productions,"","",""
546058,Chashme Baddoor,Released,5 Apr 2013,Comedy,Hindi,David Dhawan,C,{},4 Mar 2013,DIL/2/43/2013,132 Minutes,U/A,0.0,Viacom 18 Motion Pictures,T-Series,"",""
7341788,Badrinath Ki Dulhania,Under Production,10 Mar 2017,Drama,Hindi,Shashank Khaitan,{},{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"","","",""
745683,Ayan Mukerji's Next,Under Production,2016,Drama,Hindi,Ayan Mukerji,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Dharma Productions,"","",""
588599,Shhuddhi,Under Production,2018,Drama,Hindi,Karan Malhotra,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Dharma Productions,"","",""
747545,Shaandaar,Released,22 Oct 2015,"Romantic, Comedy",Hindi,Vikas Bahl,C,{},13 Oct 2015,DIL/2/219/2015,145 Minutes,U/A,0.0,Dharma Productions| Phantom Productions,Zee Music Company,"",""
9184748,Aashiqui 3,{},25 Mar 2016,{},Hindi,{},C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"","","",""
604308,Main Hoon Surya SINGHAM II,Released,2 Aug 2013,Dubbed,Hindi,Hari,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Marudhara Entertainment| A.S Pictures Entertainment| Cinekorn Entertainment,"","",""
560573,Elysium,Under Production,2016,"Action, Sci-Fi",English,Neill Blomkamp,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"","","",""
7906747,Criminal (English),Released,13 May 2016,"Thriller, Drama, Action",Hindi,Ariel Vromen,C,{},Not Available.,Not Available.,Not Available.,U/A,0.0,MVP Entertainment,"","",""
741523,Mumbhai Connection,Released,22 Aug 2014,Thriller,Hindi,Atlanta Nagendra,C,{},Not Available.,Not Available.,90 Minutes,Not Available.,0.0,Mowgli Productions|Rafiki Media|De Arte Studios,"","",""
504047,Subah Ka Sitara,{},1 Jan 1932,Social,Hindi,Nitin Bose,B,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,New Theatres,"","",""
746758,Love in Tension,Under Production,2016,"Comedy, Romantic, Social",Hindi,Geeta Tomar,C,{},10 Sep 2014,DIL/3/104/2014,126 Minutes,A,0.0,"","","",""
534293,Dr. Babasaheb Ambedkar,{},15 Dec 2000,"Drama, Patriotic, Social, Biographical",English,Jabbar Patel,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Ministry of Social Justice and Empowerment|N F D C,"","",""
690215,Aaaina,Under Production,2016,Drama,Hindi,Vikram Bhatt,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"","","",""
545752,My Husband's Wife,Released,9 Aug 2013,Drama,Hindi,Vinod Chhabra,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Maa Shakti Entertainer,"","",""
507373,Jaane Bhi Do Yaaro,Stuck/On Hold,12 Dec 2011,{},Hindi,Sanjay Sharma,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"","","",""
506214,Friends Forever,Stuck/On Hold,2011,"Comedy, Romance, Animation",Hindi,Soumitra Ranade,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Celluloid Films,"","",""
507049,Prince,{},9 Apr 2010,"Action, Thriller",Hindi,Kookie V Gulati,C,{},1 Apr 2010,Not Available.,Not Available.,Not Available.,0.0,Tips Music Films,Tips Music Films,,""
54388,Love Story 2050,{},4 Jul 2008,"Musical, Sci-Fi, Drama, Romance, Fantasy",Hindi,Harry Baweja,C,{},Not Available.,CIL/1/91/2008,Not Available.,U,0.0,Baweja Movies,Big Music,,""
55702,Kya Love Story Hai,{},20 Apr 2007,"Social, Romance",Hindi,Lovely Singh,C,{},Not Available.,CIL/2/34/2007,Not Available.,B,0.0,Adlabs Films Ltd,T-Series,"",""
54596,The Killer,{},21 Jul 2006,"Action, Thriller",Hindi,Raksha Mistry,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Vishesh Films,T-Series,"",""
505331,No Entry,Released,26 Aug 2005,Comedy,Hindi,Anees Bazmee,C,{},Not Available.,CIL/2/44/2005,Not Available.,B,0.0,S K Films Enterprises|Sahara One,Tips Music Films,"",""
539255,Fareb,{},8 Jul 2005,Thriller,Hindi,Deepak Tijori,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Dayal Creations,Saregama-HMV,"",""
201922,Silsiilay,{},17 Jun 2005,"Drama, Social",Hindi,Khalid Mohamed,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Pooja Entertainment India Ltd.,Venus Records & Tapes|Puja Music,"",""
534081,Bollywood Hollywood,{},3 Jan 2003,"Comedy, Drama, Romance, Musical",Hindi,{},C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"",Times Music,"",""
508305,Patthar Ke Insaan,{},31 May 2002,Action,Hindi,Shomu Mukherjee,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"","","",""
201614,Pyaar Tune Kya Kiya,{},27 Apr 2001,{},Hindi,Rajat Mukherjee,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Varma Corporation Ltd ,Venus Records & Tapes,"",""
534158,Dhaal,{},28 Nov 1997,Action,Hindi,Sameer Malkan,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"","","",""
505636,Oh Darling Yeh Hai India,{},11 Aug 1995,"Social, Spoof",Hindi,Ketan Mehta,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"","","",""
201782,The Gentleman,{},18 Nov 1994,"Drama, Action",Hindi,Mahesh Bhatt,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"",Saregama-HMV,"",""
534541,Khuddar,{},25 Mar 1994,"Drama, Action, Romance, Musical",Hindi,Iqbal Durrani,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"","","",""
201747,Gair Kanooni,{},24 Mar 1989,"Action, Thriller",Hindi,Prayagraj,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"",T-Series,"",""
538498,Guru,{},24 Feb 1989,Crime,Hindi,Umesh Mehra,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"",T-Series,"",""
547991,Ram Lakhan,{},27 Jan 1989,"Action, Musical, Family Drama",Hindi,Subhash Ghai,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Mukta Arts Ltd,Saregama-HMV,"",""
55853,Hum Intezaar Karenge,{},1 Jan 1989,Family Drama,Hindi,Prabhat Roy,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"",T-Series,"",""
539389,Hum Bhi Insaan Hain,{},1 Jan 1989,"Drama, Action, Romance, Crime",Hindi,Mani Vannam,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"",T-Series,"",""
55838,Meri Zubaan,{},1 Jan 1989,"Drama, Action, Crime",Hindi,Shibbu Mitra,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"",T-Series,"",""
55806,Dance Dance,{},29 May 1987,"Action, Musical",Hindi,B Subhash,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"",T-Series,"",""
201721,Dobara,{},24 Sep 2004,"Drama, Musical",Hindi,Shashi Ranjan,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Anushka Images Pvt Ltd,"","",""
1368814,Hotel Beautifool,Under Production,2016,Comedy,Hindi,Sameer Iqbal Patel,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Umbrella Film Corporation,"","",""
759556,Uvaa,Released,26 Jun 2015,"Comedy, Social, Drama",Hindi,Jasbir B. Bhati,C,{},16 Jun 2015,DIL/2/103/2015,137 Minutes,U/A,0.0,Dhanraj Films Pvt Ltd,Zee Music Company,"",""
539824,Mahal,{},11 Jan 2002,{},Hindi,{},C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"","","",""
504360,Naya Zehar,{},1 Jan 1991,Social,Hindi,Jyoti Swaroop,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"","","",""
504926,Mohabbat Ke Dushman,{},1 Jan 1988,"Action, Thriller",Hindi,Prakash Mehra,C,{},Not Available.,Not Available.,Not Available.,NA,0.0,"",Saregama-HMV,"",""
534190,Do Shikari,{},14 Dec 1979,"Drama, Action, Adventure",Hindi,Kuljit Pal,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"","","",""
505393,Dream Girl,{},1 Jan 1977,{},{},Pramod Chakravorty,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"","","",""
543651,Rakhi Aur Rifle,{},{},{},{},{},{},{},{},{},{},{},{},"","","",""
7704630,Raakhi Aur Rifle,Released,1 Jan 1976,Action,Hindi,Radhakant Sharma,{},{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Amar Milan Prod,"","",""
506875,Kaam Shastra,{},1 Jan 1975,"Social, Adult",Hindi,Prem Kapoor,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"","","",""
540254,Pyasa Dil,{},1 Jan 1974,Romance,Hindi,Chandradas Shokh,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"","","",""
540488,Thokar,{},1 Jan 1974,"Action, Family Drama",Hindi,Dilip Bose,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Movie Temple,"","",""
507146,Shandaar,{},1 Jan 1974,Family Drama,Hindi,Krishnan Panju,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"","","",""
504085,Chalaak,{},1 Jan 1973,"Action, Thriller",Hindi,T N Sharma,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"","","",""
553605,Sa Re Ga Ma Pa,{},1 Jan 1972,Musical,Hindi,Satyen Bose,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"","","",""
507458,Sa Re Ga Ma Pa,{},{},{},{},{},{},{},{},{},{},{},{},"","","",""
538731,Adhikar,{},1 Jan 1971,"Social, Musical, Family Drama",Hindi,S M Sagar,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"",T-Series,"",""
539701,Khilona,{},8 Apr 1970,"Romance, Musical, Family Drama",Hindi,Chander Vohra,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"","","",""
539334,Inspector,{},1 Jan 1970,Thriller,Hindi,Chand,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Kapoor Films,"","",""
540241,Pyar,{},1 Jan 1970,Romance,Hindi,Prahlad Sharma,B,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Film Makers,"","",""
502976,Aansoo Ban Gaye Phool,{},1 Jan 1969,Family Drama,Hindi,Satyen Bose,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Anoop Kumar Prod,Saregama-HMV,"",""
504901,Mohan,{},1 Jan 1947,Social,Hindi,Anandinath Banerjee,B,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Famous Pictures,"","",""
539395,Hum Ek Hain,{},1 Jan 1946,Social,Hindi,P L Santoshi,B,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Prabhat Films,"","",""
538899,Badi Maa,{},1 Jan 1945,Family Drama,Hindi,Vinayak,B,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Prafulla Pictures,"","",""
554057,Shahzadi,{},1 Jan 1941,Costume Drama,Hindi,J P Advani,B,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Mohan Pictures,"","",""
504413,Nargis,{},{},{},{},{},{},{},{},{},{},{},{},"","","",""
568826,Nargis,{},1 Jan 1946,Family Drama,Hindi,D D Kashyap,B,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Famous Pictures,"","",""
5874355,Gauraiya,Released,28 Aug 2015,{},Hindi,Rajesh Hans,C,{},Not Available.,Not Available.,Not Available.,A,0.0,B. R. Films Vision| BIG Curtains Media Pvt. Ltd,"","",""
545808,Ankhon Dekhi,Released,21 Mar 2014,Comedy,Hindi,Rajat Kapoor,C,{},Not Available.,Not Available.,Not Available.,U,0.0,Mithya Talkies Production,Times Music,"",""
507492,Jai Karoli Maa,{},1 Jan 1988,Mythology,Hindi,Ram Pahwa,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"",T-Series,"",""
508520,Yadon Ki Kasam,{},17 May 1985,Action,Hindi,Vinod Dewan,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"","","",""
733454,Dharam Sankat Mein,Released,10 Apr 2015,Drama,Hindi,Fuwad Khan,C,{},25 Mar 2015,DIL/2/53/2015,129 Minutes,U/A,0.0,Viacom 18 Motion Pictures|Trigno Media,Zee Music Company,"",""
504911,Dharley Ter Chavtay,{},1 Jan 1990,{},Marathi,Srinivas Bhange,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"","","",""
503237,Zaklee Moothh Savvalakhachi,{},1 Jan 1986,{},Marathi,Govind Kulkarni,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"","","",""
533287,Chakra,{},17 Apr 1981,"Social, Offbeat",Hindi,Ravindra Dharmraj,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Neo Films Association,"","",""
503972,Suroor,Released,1 Aug 2006,{},Hindi,{},C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"","","",""
504539,Chintamani Surdaas,{},1 Jan 1988,Devotional,Hindi,Ram Pahwa,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"",T-Series,"",""
508511,Zindagani,{},3 Jul 1986,Social,Hindi,Prabhat Roy,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"","","",""
539464,Jaago,{},1 Jan 1985,Social,Hindi,Chandraprakash Bhantu,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"","","",""
540158,Pataal Bhairavi,{},1 Jan 1985,"Drama, Fantasy",Hindi,K Bapaiah,B,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Padmalaya Telefilms Ltd,"","",""
534816,Zakhmi Sher,{},19 Oct 1984,"Action, Thriller",Hindi,Dasari Narayana Rao,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"","","",""
538777,Amar Prem,{},1 Jan 1948,Romance,Hindi,N M Kelkar,B,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Natraj Pictures,"","",""
506840,Hari-Bhari: Fertility,{},1 Jan 2000,Family Drama,Hindi,Shyam Benegal,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"","","",""
741292,Unforgettable,Released,13 Jun 2014,Drama,Hindi,Arshad Yusuf Pathan,C,{},10 Jun 2014,DIL/1/65/2014,131 Minutes,U,0.0,Mother's Eye Pvt Ltd,"","",""
749283,Pyaar Ki Miss Call,Under Production,2016,Romance,Hindi,Razul Alam,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,S A Films,Lotus Music,"",""
596525,Life Is Beautiful!,Released,22 Aug 2014,"Romantic, Comedy",Hindi,Manoj Amarnani,C,{},4 Aug 2014,DIL/2/159/2014,116 Minutes,U/A,0.0,M.A.A.Productions,"","",""
548825,Kya Yahi Sach Hai,Released,30 Dec 2011,Drama,Hindi,Y.P. Singh,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Antares Films,"","",""
507636,Reejhan,{},12 Dec 2011,{},Punjabi,Pankaj Batra,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Skren Magic Productions,"","",""
537897,Agni - The Fire,Under Production,12 Dec 2011,Social,Hindi,Rajeev Walia,C,{},Not Available.,Not Available.,Not Available.,NA,0.0,"","","",""
508649,What's Your Raashee?,{},25 Sep 2009,"Comedy, Drama, Social, Romance",Hindi,Ashutosh Gowariker,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Utv Motion Pictures|Ashutosh Gowariker Productions,Sony Music,"",""
540337,Sanam Teri Kasam,{},6 May 2009,{},Hindi,Lawrence D'Souza,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Ultra Music,"","",""
201676,Big Brother,{},13 Apr 2007,"Action, Social, Romance",Hindi,Guddu Dhanoa,C,{},Not Available.,CIL/2/25/2007,Not Available.,B,0.0,Vijayta Films,Tips Music Films,"",""
503406,Waaris Shah Ishq Da Waaris,{},1 Jan 2006,{},Punjabi,Manoj Punj,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,"",T-Series,"",""
538444,Sitam,{},18 Nov 2005,Love Triangle,Hindi,Partho Ghosh,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,O K International,Venus Records & Tapes,"",""
508854,Kyon Ki,{},2 Nov 2005,"Drama, Love Triangle",Hindi,Priyadarshan,C,{},Not Available.,CIL/1/121/2005,Not Available.,NA,0.0,Orion Pictures|Mad Entertainment Ltd,T-Series,"",""
54551,Maine Pyaar Kyun Kiya,{},15 Jul 2005,Comedy,Hindi,David Dhawan,C,{},Not Available.,Not Available.,Not Available.,Not Available.,0.0,Shree Ashtavinayak Cinevision Ltd|Sohail Khan Productions,T-Series,"",""
